200	100000	2.5	2.25	63120.23469999994
200	100000	2.5	1.953125	40637.29739999993
200	100000	2.5	1.84375	71814.78459999974
200	100000	2.5	1.84375	73378.49210000009
200	100000	2.5	1.84375	49088.33580000018
200	100000	2.5	1.796875	78077.96170000033
200	100000	2.5	1.859375	58414.849799999385
200	100000	2.5	1.796875	69558.11860000026
200	100000	2.5	1.828125	54351.675200000085
200	100000	2.5	1.75	50666.2106999997
200	100000	2.0	2.359375	17626.271899999952
200	100000	2.0	2.265625	26782.94299999985
200	100000	2.0	2.0625	17760.747799999932
200	100000	2.0	1.71875	18647.561399999882
200	100000	2.0	2.734375	21709.281600000104
200	100000	2.0	1.5	19160.99989999986
200	100000	2.0	1.90625	18254.269499999948
200	100000	2.0	1.765625	12865.989300000047
200	100000	2.0	1.828125	15539.165700000036
200	100000	2.0	2.203125	16452.713699999993
200	100000	1.5	2.40625	62264.263699999705
200	100000	1.5	2.4375	78157.75589999979
200	100000	1.5	2.375	60365.63920000002
200	100000	1.5	2.71875	51724.89770000038
200	100000	1.5	2.375	72549.67309999985
200	100000	1.5	3.609375	51641.37660000027
200	100000	1.5	2.375	69550.50470000038
200	100000	1.5	2.421875	57168.21299999968
200	100000	1.5	2.390625	61320.36680000006
200	100000	1.5	2.375	65947.3656000002
200	100000	1.0	3.109375	121289.4551000002
200	100000	1.0	2.375	135174.09640000007
200	100000	1.0	2.359375	120589.44580000006
200	100000	1.0	2.453125	111175.31980000007
200	100000	1.0	2.6875	132531.4240999997
200	100000	1.0	2.4375	113724.62470000029
200	100000	1.0	2.390625	128946.66559999957
200	100000	1.0	2.96875	116775.99510000016
200	100000	1.0	2.390625	118807.74200000014
200	100000	1.0	2.40625	124551.89840000015
200	100000	0.5	2.375	180209.9715999998
200	100000	0.5	2.375	183293.2034
200	100000	0.5	2.359375	181748.2375999999
200	100000	0.5	2.34375	171274.9351999999
200	100000	0.5	2.328125	184630.61419999966
200	100000	0.5	2.34375	176142.092
200	100000	0.5	2.375	185040.74749999985
200	100000	0.5	2.34375	176546.94610000003
200	100000	0.5	2.40625	177742.2506000002
200	100000	0.5	2.40625	183418.00629999963
200	10000	2.5	2.3125	63120.23469999994
200	10000	2.5	2.0	40637.29739999993
200	10000	2.5	1.90625	71814.78459999974
200	10000	2.5	1.765625	73378.49210000009
200	10000	2.5	1.859375	49088.33580000018
200	10000	2.5	1.78125	78077.96170000033
200	10000	2.5	1.84375	58414.849799999385
200	10000	2.5	1.78125	69558.11860000026
200	10000	2.5	1.78125	54351.675200000085
200	10000	2.5	1.71875	50666.2106999997
200	10000	2.0	2.34375	17626.271899999952
200	10000	2.0	2.265625	22891.31759999998
200	10000	2.0	2.015625	17760.747799999932
200	10000	2.0	1.640625	18647.561399999882
200	10000	2.0	2.765625	21709.281600000104
200	10000	2.0	1.5	19160.99989999986
200	10000	2.0	1.90625	18254.269499999948
200	10000	2.0	1.765625	12865.989300000047
200	10000	2.0	1.90625	15539.165700000036
200	10000	2.0	2.09375	16452.713699999993
200	10000	1.5	2.34375	36362.65539999981
200	10000	1.5	2.375	34135.63359999994
200	10000	1.5	2.46875	34396.676600000006
200	10000	1.5	2.640625	34902.275900000175
200	10000	1.5	2.359375	34768.551899999846
200	10000	1.5	3.34375	35008.757799999985
200	10000	1.5	2.4375	37309.25040000026
200	10000	1.5	2.34375	33363.18599999984
200	10000	1.5	2.40625	31953.78280000015
200	10000	1.5	2.421875	39194.9331000001
200	10000	1.0	3.171875	56855.83890000008
200	10000	1.0	2.390625	55864.61050000012
200	10000	1.0	2.375	53646.267500000045
200	10000	1.0	2.4375	56144.55230000009
200	10000	1.0	2.65625	56679.46279999985
200	10000	1.0	2.375	56208.23750000019
200	10000	1.0	2.34375	52544.64569999995
200	10000	1.0	2.96875	53313.06310000001
200	10000	1.0	2.375	53127.270600000054
200	10000	1.0	2.390625	58458.03110000005
200	10000	0.5	2.34375	71885.68529999992
200	10000	0.5	2.421875	70451.9665
200	10000	0.5	2.34375	68954.15040000003
200	10000	0.5	2.328125	71489.41389999996
200	10000	0.5	2.3125	72462.72029999997
200	10000	0.5	2.34375	73471.99250000001
200	10000	0.5	2.359375	67034.48719999995
200	10000	0.5	2.34375	68731.40569999997
200	10000	0.5	2.375	67330.04970000005
200	10000	0.5	2.359375	72305.74849999994
200	1000	2.5	2.328125	63120.23469999994
200	1000	2.5	2.0	40637.29739999993
200	1000	2.5	1.84375	71814.78459999974
200	1000	2.5	1.796875	73378.49210000009
200	1000	2.5	1.765625	49088.33580000018
200	1000	2.5	1.796875	78077.96170000033
200	1000	2.5	1.78125	58414.849799999385
200	1000	2.5	1.765625	69558.11860000026
200	1000	2.5	1.765625	54351.675200000085
200	1000	2.5	1.75	50666.2106999997
200	1000	2.0	2.234375	16644.376300000047
200	1000	2.0	2.21875	13684.349800000053
200	1000	2.0	2.0	17743.762299999908
200	1000	2.0	1.640625	18647.561399999882
200	1000	2.0	2.75	16634.870299999802
200	1000	2.0	1.5625	19160.99989999986
200	1000	2.0	1.875	16243.554300000023
200	1000	2.0	1.78125	12865.989300000047
200	1000	2.0	1.84375	15469.138199999968
200	1000	2.0	2.140625	11799.49410000004
200	1000	1.5	2.375	13640.403299999985
200	1000	1.5	2.421875	12150.89740000002
200	1000	1.5	2.4375	11951.623500000016
200	1000	1.5	2.6875	12355.28460000002
200	1000	1.5	2.40625	12426.58049999996
200	1000	1.5	3.296875	12216.485000000015
200	1000	1.5	2.34375	13822.78909999999
200	1000	1.5	2.359375	11983.298199999967
200	1000	1.5	2.390625	13046.179700000044
200	1000	1.5	2.328125	13534.227500000045
200	1000	1.0	3.09375	18242.784300000007
200	1000	1.0	2.328125	16882.59770000001
200	1000	1.0	2.359375	16042.879799999997
200	1000	1.0	2.421875	18265.35410000002
200	1000	1.0	2.65625	17384.636799999986
200	1000	1.0	2.421875	17090.311900000033
200	1000	1.0	2.40625	16621.300099999982
200	1000	1.0	2.96875	16630.37829999999
200	1000	1.0	2.34375	17606.465599999985
200	1000	1.0	2.4375	17986.870199999994
200	1000	0.5	2.375	22734.68759999999
200	1000	0.5	2.40625	21778.036599999996
200	1000	0.5	2.328125	21075.293099999995
200	1000	0.5	2.34375	23237.992199999997
200	1000	0.5	2.328125	21502.33029999995
200	1000	0.5	2.421875	21939.702300000023
200	1000	0.5	2.375	21252.370899999973
200	1000	0.5	2.328125	22523.9136
200	1000	0.5	2.359375	22868.96890000002
200	1000	0.5	2.3125	22704.677799999965
200	100	2.5	2.25	63120.23469999994
200	100	2.5	2.046875	40637.29739999993
200	100	2.5	1.84375	71814.78459999974
200	100	2.5	1.734375	73378.49210000009
200	100	2.5	1.765625	49088.33580000018
200	100	2.5	1.75	78077.96170000033
200	100	2.5	1.78125	58414.849799999385
200	100	2.5	1.78125	69558.11860000026
200	100	2.5	1.84375	54351.675200000085
200	100	2.5	1.71875	50666.2106999997
200	100	2.0	2.3125	15169.836800000086
200	100	2.0	2.28125	11638.443000000048
200	100	2.0	2.0625	16818.7733999999
200	100	2.0	1.671875	17500.474499999862
200	100	2.0	2.671875	15341.627299999776
200	100	2.0	1.53125	19160.99989999986
200	100	2.0	1.9375	15319.390300000023
200	100	2.0	1.78125	12082.806999999995
200	100	2.0	1.890625	14512.637899999958
200	100	2.0	2.09375	9327.67390000003
200	100	1.5	2.359375	5762.051899999984
200	100	1.5	2.34375	4733.382600000016
200	100	1.5	2.390625	5504.346700000016
200	100	1.5	2.671875	4664.655400000014
200	100	1.5	2.40625	5755.039700000007
200	100	1.5	3.328125	5912.007999999995
200	100	1.5	2.359375	7315.443799999964
200	100	1.5	2.375	5245.936999999987
200	100	1.5	2.546875	5713.657700000012
200	100	1.5	2.375	5378.73089999999
200	100	1.0	3.1875	5450.650800000008
200	100	1.0	2.390625	5139.567200000003
200	100	1.0	2.390625	4682.437499999984
200	100	1.0	2.4375	5198.023200000015
200	100	1.0	2.65625	5350.635199999998
200	100	1.0	2.359375	5166.312900000008
200	100	1.0	2.359375	5294.780400000008
200	100	1.0	2.90625	5190.349000000002
200	100	1.0	2.359375	5274.363900000016
200	100	1.0	2.421875	5138.935499999998
200	100	0.5	2.34375	6163.903299999998
200	100	0.5	2.390625	6235.958199999988
200	100	0.5	2.34375	5989.294699999993
200	100	0.5	2.34375	6082.83340000001
200	100	0.5	2.359375	6254.353799999999
200	100	0.5	2.40625	6120.880400000005
200	100	0.5	2.375	6119.132799999993
200	100	0.5	2.359375	6140.256099999999
200	100	0.5	2.375	6404.7757999999985
200	100	0.5	2.359375	6425.659199999982
200	10	2.5	2.34375	63120.23469999994
200	10	2.5	1.984375	40637.29739999993
200	10	2.5	1.828125	71814.78459999974
200	10	2.5	1.8125	73378.49210000009
200	10	2.5	1.75	49088.33580000018
200	10	2.5	1.765625	78077.96170000033
200	10	2.5	1.765625	58414.849799999385
200	10	2.5	1.765625	69558.11860000026
200	10	2.5	1.765625	54351.675200000085
200	10	2.5	1.703125	50666.2106999997
200	10	2.0	2.203125	14810.105100000079
200	10	2.0	2.203125	11185.004500000052
200	10	2.0	1.9375	16638.7733999999
200	10	2.0	1.703125	17252.83079999986
200	10	2.0	2.6875	14874.125299999769
200	10	2.0	1.546875	19155.220299999855
200	10	2.0	1.84375	14972.437600000021
200	10	2.0	1.734375	11869.641999999994
200	10	2.0	1.828125	14330.542399999958
200	10	2.0	2.171875	8743.900800000029
200	10	1.5	2.375	3798.090500000003
200	10	1.5	2.375	2849.0970000000098
200	10	1.5	2.421875	4023.4471000000162
200	10	1.5	2.625	2871.283900000007
200	10	1.5	2.328125	3842.517000000008
200	10	1.5	3.296875	4218.96879999999
200	10	1.5	2.359375	5706.205499999942
200	10	1.5	2.328125	3428.259099999999
200	10	1.5	2.328125	3989.3761000000004
200	10	1.5	2.375	3250.708599999991
200	10	1.0	3.078125	1892.4391999999991
200	10	1.0	2.34375	1661.8917000000044
200	10	1.0	2.375	1736.1020999999926
200	10	1.0	2.4375	1736.5049999999999
200	10	1.0	2.65625	1840.2546999999959
200	10	1.0	2.421875	1952.7141999999885
200	10	1.0	2.328125	2162.101500000006
200	10	1.0	2.9375	1710.9742000000035
200	10	1.0	2.328125	1894.3190000000077
200	10	1.0	2.390625	1722.1697999999944
200	10	0.5	2.328125	1311.6540999999988
200	10	0.5	2.40625	1350.2954999999965
200	10	0.5	2.328125	1338.4087000000022
200	10	0.5	2.3125	1366.3652999999929
200	10	0.5	2.34375	1403.0331999999992
200	10	0.5	2.328125	1352.1500000000074
200	10	0.5	2.359375	1461.2430000000068
200	10	0.5	2.328125	1396.0048999999858
200	10	0.5	2.484375	1462.0171000000055
200	10	0.5	2.34375	1435.6621999999948
200	1	2.5	2.21875	63120.23469999994
200	1	2.5	2.0	40637.29739999993
200	1	2.5	1.84375	71814.78459999974
200	1	2.5	1.796875	73378.49210000009
200	1	2.5	1.78125	49088.33580000018
200	1	2.5	1.78125	78077.96170000033
200	1	2.5	1.765625	58414.849799999385
200	1	2.5	1.796875	69558.11860000026
200	1	2.5	1.765625	54351.675200000085
200	1	2.5	1.6875	50666.2106999997
200	1	2.0	2.265625	14733.434000000076
200	1	2.0	2.265625	11106.691700000052
200	1	2.0	2.015625	16615.8637999999
200	1	2.0	1.703125	17197.71449999986
200	1	2.0	2.625	14777.009699999775
200	1	2.0	1.484375	19146.220299999855
200	1	2.0	1.84375	14918.437600000021
200	1	2.0	1.78125	11831.971599999995
200	1	2.0	1.84375	14294.389199999954
200	1	2.0	2.109375	8654.005600000024
200	1	1.5	2.3125	3358.306199999999
200	1	1.5	2.34375	2517.7369000000103
200	1	1.5	2.328125	3742.641500000018
200	1	1.5	2.75	2492.8196999999986
200	1	1.5	2.390625	3481.743600000013
200	1	1.5	3.34375	3895.9424999999906
200	1	1.5	2.359375	5424.329999999941
200	1	1.5	2.34375	3066.2075000000027
200	1	1.5	2.375	3614.333800000001
200	1	1.5	2.34375	2844.66659999999
200	1	1.0	3.046875	1175.6841999999988
200	1	1.0	2.328125	925.384400000001
200	1	1.0	2.3125	1123.923499999992
200	1	1.0	2.421875	1036.6058999999998
200	1	1.0	2.625	1143.3124999999964
200	1	1.0	2.390625	1321.0891999999858
200	1	1.0	2.34375	1542.2434000000094
